population,edge_ids,@source_node,@target_node,efferent_section_id,efferent_surface_z,afferent_center_y,efferent_center_z,efferent_segment_id,afferent_surface_z,afferent_segment_id,afferent_center_z,efferent_surface_x,efferent_section_type,efferent_segment_offset,afferent_center_x,afferent_section_type,afferent_section_id,afferent_section_pos,afferent_surface_y,afferent_segment_offset,efferent_surface_y,afferent_surface_x,efferent_center_y,efferent_section_pos,efferent_center_x
V1_neurons__V1_neurons__chemical_synapse,795461734,119069,149948,253,8268.877,1285.6437,8268.927,8,8268.475,57,8268.42,9038.624,2,0.4319864,9037.868,4,478,0.48907688,1285.7277,0.2627974,1286.4675,9037.946,1286.5238,0.29681504,9038.693
V1_neurons__V1_neurons__chemical_synapse,795461735,119069,149948,266,8224.427,1314.7698,8224.443,4,8224.092,27,8224.06,9022.156,2,2.4426816,9021.951,4,464,0.29383352,1314.599,0.72974426,1312.8174,9021.974,1312.7378,0.61968154,9022.165
V1_neurons__V1_neurons__chemical_synapse,795461736,119069,149948,269,8190.259,1313.6802,8190.253,1,8190.7964,41,8190.8247,9000.679,2,2.5695035,8999.014,4,499,0.4622139,1313.6019,0.39037517,1312.1725,8999.097,1312.1215,0.87133294,9000.742
V1_neurons__V1_neurons__chemical_synapse,795461737,119069,149948,329,8171.6475,1307.9056,8171.72,22,8169.8955,102,8169.793,8991.896,2,0.20065825,8993.721,3,352,0.86137855,1307.8864,0.2239932,1307.5449,8993.62,1307.5323,0.32648522,8991.826
V1_neurons__V1_neurons__chemical_synapse,795461738,119069,149948,331,8239.278,1263.0491,8239.358,2,8237.557,3,8236.826,9050.437,2,1.2988093,9049.715,4,421,0.057926882,1263.5942,0.027040472,1264.8699,9049.93,1264.9292,0.294698,9050.46
V1_neurons__V1_neurons__chemical_synapse,795461739,119069,149948,335,8229.793,1273.4713,8229.861,4,8227.454,30,8227.346,9063.554,2,0.6857841,9063.955,4,416,0.22912468,1273.4446,0.27979088,1272.8036,9063.94,1272.8533,0.99306333,9063.611
V1_neurons__V1_neurons__chemical_synapse,795461740,119069,149948,336,8228.674,1271.9613,8228.742,3,8227.682,34,8227.597,9066.451,2,0.8310768,9067.254,4,416,0.25891098,1271.9154,0.5470351,1271.4542,9067.196,1271.3789,0.2096192,9066.44
V1_neurons__V1_neurons__chemical_synapse,795461741,119069,149948,336,8227.242,1267.4445,8227.189,10,8227.716,40,8227.775,9071.363,2,0.28570238,9070.563,4,416,0.3046022,1267.4834,0.18368684,1267.7985,9070.651,1267.8724,0.6019039,9071.411
V1_neurons__V1_neurons__chemical_synapse,795461742,119069,149948,337,8228.378,1273.3314,8228.455,1,8227.44,30,8227.353,9064.595,2,0.6960029,9064.254,4,416,0.23176272,1273.3955,0.6099441,1274.0615,9064.282,1274.1221,0.095434226,9064.624
V1_neurons__V1_neurons__chemical_synapse,795461743,119069,149948,347,8216.514,1308.2285,8216.473,9,8216.288,4,8216.831,9040.926,2,0.9055204,9041.496,4,405,0.20567538,1308.2358,0.52565455,1308.1349,9040.711,1308.1938,0.1882339,9040.853
V1_neurons__V1_neurons__chemical_synapse,795461744,119069,149948,347,8218.303,1314.463,8218.225,13,8219.578,14,8219.682,9042.907,2,1.4601866,9043.9375,4,482,0.16014984,1314.3756,0.39360258,1313.2955,9043.855,1313.3383,0.26259786,9042.857
V1_neurons__V1_neurons__chemical_synapse,795463442,124005,149948,2,8210.5,1338.2045,8210.633,8,8210.639,30,8210.515,9022.66,2,1.4167719,9022.674,4,486,0.5137179,1338.183,0.7271465,1338.1427,9022.716,1338.192,0.15471528,9022.741
V1_neurons__V1_neurons__chemical_synapse,795463443,124005,149948,2,8222.286,1313.719,8222.185,30,8224.197,23,8224.345,9026.002,2,1.2132444,9026.332,4,464,0.24328311,1313.625,0.040182497,1312.3661,9026.304,1312.2977,0.59442705,9025.985
V1_neurons__V1_neurons__chemical_synapse,795463444,124005,149948,11,8232.853,1271.481,8232.771,7,8234.027,5,8234.126,9021.445,2,0.42680454,9021.586,4,409,0.1497944,1271.4293,0.28690168,1270.8997,9021.57,1270.8378,0.3327906,9021.445
V1_neurons__V1_neurons__chemical_synapse,795463445,124005,149948,11,8230.061,1276.4902,8230.011,11,8230.596,9,8230.631,9019.309,2,0.8051214,9020.098,4,415,0.13584508,1276.397,0.8535275,1274.9543,9020.045,1274.8898,0.57365406,9019.247
V1_neurons__V1_neurons__chemical_synapse,795463446,124005,149948,13,8191.7764,1330.9741,8191.691,35,8193.142,44,8193.224,9005.9375,2,0.47063306,9006.097,4,500,0.5337095,1330.9181,0.15417957,1330.0084,9006.084,1329.9535,0.86229897,9005.928
V1_neurons__V1_neurons__chemical_synapse,795463447,124005,149948,16,8106.0757,1394.6161,8106.0024,43,8106.285,58,8106.308,8971.338,2,0.5063193,8971.1045,3,233,0.7924816,1394.504,1.0268745,1393.4231,8971.126,1393.3519,0.65822893,8971.339
V1_neurons__V1_neurons__chemical_synapse,795463448,124005,149948,31,8171.4946,1363.6915,8171.425,24,8172.2173,45,8172.321,8990.6455,2,3.2138557,8989.75,3,356,0.4022664,1363.6398,0.30871055,1363.1927,8989.863,1363.1598,0.1017035,8990.712
V1_neurons__V1_neurons__chemical_synapse,795463449,124005,149948,31,8157.3823,1386.4214,8157.358,44,8157.7134,33,8157.7354,8987.935,2,0.18506142,8985.907,3,256,0.6243208,1386.3645,0.8175205,1385.5193,8986.032,1385.4896,0.184799,8988.029
V1_neurons__V1_neurons__chemical_synapse,795463450,124005,149948,31,8142.009,1415.1943,8141.914,68,8143.4707,24,8143.659,8971.506,2,1.4840821,8971.204,3,391,0.70045793,1415.1218,0.96511346,1414.5385,8971.245,1414.5034,0.30265567,8971.521
V1_neurons__V1_neurons__chemical_synapse,795463451,124005,149948,50,8234.863,1271.8318,8234.897,32,8234.666,27,8234.17,9044.621,2,0.54769623,9045.709,4,417,0.7720014,1271.6409,0.26289055,1271.5559,9044.933,1271.5907,0.39631847,9044.531
V1_neurons__V1_neurons__chemical_synapse,795463452,124005,149948,50,8231.805,1276.3695,8231.842,40,8231.809,21,8231.75,9045.366,2,0.10989608,9043.878,4,417,0.605783,1276.7832,0.6057589,1277.165,9044.723,1277.1667,0.46968752,9045.462
V1_neurons__V1_neurons__chemical_synapse,795463453,124005,149948,50,8228.745,1282.9308,8228.774,48,8228.473,13,8228.367,9046.556,2,0.6862343,9043.233,4,417,0.37841013,1282.8749,0.5640334,1282.7323,9044.17,1282.6964,0.54368657,9046.646
V1_neurons__V1_neurons__chemical_synapse,795463454,124005,149948,51,8155.364,1363.867,8155.3574,72,8156.2373,16,8156.312,9001.209,2,1.0041395,9002.276,3,146,0.9924517,1363.937,1.0967911,1364.8143,9002.195,1364.7504,0.51001984,9001.13
V1_neurons__V1_neurons__chemical_synapse,795463455,124005,149948,51,8150.4053,1369.6052,8150.4834,80,8148.5483,12,8148.433,8997.771,2,0.14927046,8999.335,3,236,0.6928906,1369.6471,0.48406294,1370.3168,8999.246,1370.3436,0.55414546,8997.711
V1_neurons__V1_neurons__chemical_synapse,795463456,124005,149948,51,8145.1196,1376.9373,8145.2026,88,8144.0444,17,8143.905,8992.451,2,1.0196922,8993.026,3,257,0.5350916,1376.9344,0.8978319,1376.9015,8992.96,1376.9152,0.6079662,8992.393
V1_neurons__V1_neurons__chemical_synapse,795463457,124005,149948,51,8142.443,1378.6074,8142.483,91,8141.9697,22,8141.9336,8989.037,2,1.415977,8988.312,3,257,0.70172864,1378.7482,1.3317947,1380.7134,8988.364,1380.7897,0.6391108,8989.092
V1_neurons__V1_neurons__chemical_synapse,795463458,124005,149948,68,8224.312,1313.498,8224.223,45,8224.316,22,8224.417,9027.063,2,1.106706,9027.084,4,464,0.23467037,1313.3551,0.4589356,1313.2582,9027.053,1313.2098,0.12063409,9027.052
V1_neurons__V1_neurons__chemical_synapse,795463459,124005,149948,68,8210.899,1338.8462,8210.985,62,8210.0205,29,8209.906,9024.3955,2,1.7623703,9024.05,4,486,0.48714724,1338.91,0.08287773,1339.4575,9024.082,1339.5043,0.17778523,9024.426
V1_neurons__V1_neurons__chemical_synapse,795463460,124005,149948,69,8232.785,1397.0989,8232.722,92,8233.873,12,8233.931,9044.54,2,0.7096953,9043.55,3,381,0.43585125,1397.0289,0.07352622,1395.7006,9043.6,1395.6375,0.6647653,9044.59
V1_neurons__V1_neurons__chemical_synapse,795463461,124005,149948,77,8264.616,1264.6807,8264.694,53,8264.651,75,8264.601,8965.079,2,0.21674736,8965.08,4,414,0.92602044,1264.7598,0.2599979,1264.694,8965.143,1264.7596,0.79691267,8965.072
V1_neurons__V1_neurons__chemical_synapse,795463462,124005,149948,121,8295.036,1155.4414,8295.061,42,8295.084,29,8295.006,9083.562,2,0.978991,9083.546,4,426,0.07869992,1155.5447,0.70531064,1155.5453,9083.588,1155.6407,0.23835349,9083.589
V1_neurons__V1_neurons__chemical_synapse,795463463,124005,149948,123,8266.715,1206.4779,8266.81,45,8266.918,27,8266.299,9064.382,2,0.45969063,9065.02,4,431,0.09291994,1206.3434,0.004745985,1206.4193,9064.4,1206.4098,0.7099045,9064.418
V1_neurons__V1_neurons__chemical_synapse,795463464,124005,149948,127,8268.867,1157.0114,8268.9,31,8268.599,83,8268.567,9022.107,2,7.6752505,9021.434,4,429,0.66441894,1156.8782,1.1189727,1155.5327,9021.505,1155.3625,0.62491196,9022.1875
V1_neurons__V1_neurons__chemical_synapse,795463465,124005,149948,130,8260.636,1215.4907,8260.686,29,8260.744,3,8260.601,9062.008,2,0.1960569,9062.021,4,424,0.06767776,1215.5604,0.37401235,1215.5261,9062.007,1215.6156,0.48551098,9062.011
V1_neurons__V1_neurons__chemical_synapse,795463466,124005,149948,131,8208.617,1339.0249,8208.537,95,8209.642,28,8209.75,9024.46,2,0.422856,9024.479,4,486,0.47924048,1338.945,0.35727212,1338.2072,9024.475,1338.144,0.27773356,9024.458
V1_neurons__V1_neurons__chemical_synapse,795463467,124005,149948,131,8177.356,1407.9017,8177.3096,154,8177.3564,0,8177.156,9014.974,2,1.3684729,9019.105,1,0,0.0,1397.4487,0.0,1399.9132,9013.61,1399.8806,0.48101276,9014.889
V1_neurons__V1_neurons__chemical_synapse,795463468,124005,149948,131,8175.4136,1407.9017,8175.3604,161,8173.6123,0,8177.156,9014.636,2,0.508858,9019.105,1,0,0.0,1401.112,0.0,1404.4734,9010.114,1404.4617,0.49542528,9014.55
V1_neurons__V1_neurons__chemical_synapse,795463469,124005,149948,131,8172.894,1407.9017,8172.847,168,8169.738,0,8177.156,9014.647,2,1.3224093,9019.105,1,0,0.0,1412.7256,0.0,1410.7338,9011.282,1410.7035,0.51483375,9014.562
V1_neurons__V1_neurons__chemical_synapse,795463470,124005,149948,131,8169.7295,1415.8876,8169.793,172,8168.399,2,8168.2593,9013.717,2,1.9806461,9015.526,3,310,0.64769894,1415.9349,1.033373,1416.4084,9015.358,1416.4297,0.53370124,9013.64
V1_neurons__V1_neurons__chemical_synapse,795463471,124005,149948,131,8166.9175,1418.7783,8166.992,175,8165.889,3,8165.8096,9012.586,2,0.6813696,9011.889,3,311,0.28034893,1418.939,0.50861865,1421.0779,9011.9375,1421.1346,0.54972816,9012.626
V1_neurons__V1_neurons__chemical_synapse,795463472,124005,149948,136,8232.934,1274.6433,8233.015,12,8231.059,5,8230.971,9025.54,2,0.26223236,9025.413,4,408,0.87977266,1274.714,0.9034664,1276.1876,9025.42,1276.2458,0.162588,9025.55
V1_neurons__V1_neurons__chemical_synapse,795463473,124005,149948,136,8206.167,1320.1255,8206.096,55,8207.971,66,8208.056,8998.52,2,0.9415559,8999.071,4,484,0.93673265,1320.0474,0.0515117,1318.3988,8999.047,1318.3308,0.9085222,8998.499
V1_neurons__V1_neurons__chemical_synapse,795463474,124005,149948,140,8190.0293,1393.4847,8189.9546,93,8190.6353,20,8190.722,8962.659,2,1.7059278,8962.944,3,347,0.23879763,1393.4087,0.5143117,1392.8358,8962.912,1392.7737,0.8721409,8962.628
V1_neurons__V1_neurons__chemical_synapse,795463475,124005,149948,155,8234.824,1306.9296,8234.825,53,8234.669,32,8234.655,9042.923,2,1.1503946,9042.08,4,482,0.35170364,1306.8611,0.83457327,1306.4725,9042.223,1306.4598,0.4455166,9043.024
V1_neurons__V1_neurons__chemical_synapse,795463476,124005,149948,155,8226.877,1325.0338,8226.844,69,8227.163,68,8227.183,9046.234,2,0.41081545,9044.419,4,396,0.5855683,1324.9669,0.73412883,1324.0056,9044.538,1323.9877,0.58450514,9046.329
V1_neurons__V1_neurons__chemical_synapse,795463477,124005,149948,155,8224.347,1329.7241,8224.317,71,8224.5205,62,8224.545,9046.244,2,1.7052733,9045.018,4,396,0.53786844,1329.6752,0.4155183,1329.2029,9045.1455,1329.19,0.62535733,9046.341
V1_neurons__V1_neurons__chemical_synapse,795463478,124005,149948,155,8221.884,1333.1332,8221.8955,74,8222.116,58,8222.129,9046.202,2,0.49240512,9044.218,4,396,0.5004447,1333.1953,0.0039005356,1334.2029,9044.343,1334.2098,0.6647267,9046.304
V1_neurons__V1_neurons__chemical_synapse,795463479,124005,149948,155,8208.872,1352.8938,8208.932,93,8208.138,9,8208.066,9042.456,2,0.46023872,9043.745,4,502,0.07146642,1352.93,0.20310599,1353.3386,9043.643,1353.3584,0.8319951,9042.375
V1_neurons__V1_neurons__chemical_synapse,795463480,124005,149948,155,8205.519,1355.654,8205.601,96,8204.9,6,8204.861,9041.208,2,0.89186746,9041.234,4,503,0.07405015,1355.7799,0.43822592,1357.8805,9041.234,1357.9404,0.8728509,9041.22
V1_neurons__V1_neurons__chemical_synapse,795463481,124005,149948,156,8198.028,1382.807,8198.14,3,8197.978,28,8197.859,9044.289,2,4.580395,9044.442,4,506,0.2733765,1382.8464,0.16332555,1382.9982,9044.379,1383.0221,0.104997724,9044.136
V1_neurons__V1_neurons__chemical_synapse,795463482,124005,149948,157,8203.676,1379.787,8203.782,1,8203.095,36,8203.024,9033.13,2,0.8531619,9032.185,3,384,0.49495158,1379.8389,0.86625606,1380.2119,9032.288,1380.2831,0.44443783,9033.271
V1_neurons__V1_neurons__chemical_synapse,795463483,124005,149948,159,8143.93,1362.2959,8143.845,15,8144.595,3,8144.6567,8996.852,2,0.8563233,8995.603,3,237,0.17104825,1362.38,1.2335244,1363.1338,8995.712,1363.2306,0.8395801,8996.992
V1_neurons__V1_neurons__chemical_synapse,795463484,124005,149948,178,8185.262,1415.2126,8185.3086,39,8184.1357,12,8184.0723,8984.881,2,3.8173158,8983.183,3,351,0.13779153,1415.2439,0.93739605,1415.806,8983.269,1415.8308,0.7481282,8984.947
V1_neurons__V1_neurons__chemical_synapse,795466320,132720,149948,3,8225.64,1309.6738,8225.8,19,8225.117,21,8225.017,9043.479,2,0.024599861,9043.344,4,482,0.23957412,1309.7925,1.0312384,1310.3506,9043.375,1310.4402,0.61627334,9043.515
V1_neurons__V1_neurons__chemical_synapse,795466321,132720,149948,9,8229.775,1275.4175,8229.767,42,8229.884,4,8229.906,9026.531,2,0.21201308,9026.318,4,408,0.63343567,1275.3129,0.4105607,1274.6622,9026.354,1274.5701,0.41986454,9026.574
V1_neurons__V1_neurons__chemical_synapse,795466322,132720,149948,10,8234.182,1265.3523,8234.129,15,8235.13,34,8235.749,9050.757,2,0.31086275,9048.981,4,417,0.9988629,1265.3599,0.8513153,1265.3556,9049.6875,1265.3291,0.55937326,9050.841
V1_neurons__V1_neurons__chemical_synapse,795466323,132720,149948,10,8235.657,1261.2924,8235.573,22,8237.169,5,8237.8545,9051.462,2,0.5035733,9049.77,4,421,0.10294968,1260.9532,0.23773995,1260.2225,9050.307,1260.2172,0.9464409,9051.52
V1_neurons__V1_neurons__chemical_synapse,795466324,132720,149948,11,8235.598,1260.8655,8235.53,0,8237.457,5,8238.1875,9051.326,2,0.2930367,9049.926,4,421,0.115201704,1260.4424,0.80080825,1259.333,9050.327,1259.3054,0.00620364,9051.397
V1_neurons__V1_neurons__chemical_synapse,795466325,132720,149948,11,8236.305,1255.5278,8236.358,52,8234.767,24,8234.67,9021.652,2,1.5586071,9021.018,4,409,0.7055074,1255.4849,0.8330034,1254.8478,9021.057,1254.7775,0.7517483,9021.704
V1_neurons__V1_neurons__chemical_synapse,795466326,132720,149948,11,8231.373,1252.0269,8231.35,58,8231.466,29,8231.544,9022.691,2,0.17184763,9022.765,4,409,0.8532959,1252.037,0.32714865,1251.9865,9022.684,1252.0293,0.8743643,9022.602
V1_neurons__V1_neurons__chemical_synapse,795466327,132720,149948,12,8238.0,1258.4021,8237.946,6,8239.381,9,8240.136,9052.032,2,0.22910587,9050.618,4,421,0.18644698,1258.2089,0.28230494,1257.8672,9051.128,1257.8196,0.13774757,9052.105
V1_neurons__V1_neurons__chemical_synapse,795466328,132720,149948,12,8241.505,1253.7654,8241.561,15,8241.574,14,8241.57,9051.881,2,0.31784707,9051.765,4,421,0.29686403,1254.2362,0.50951093,1253.9177,9052.563,1253.9542,0.39270836,9051.958
V1_neurons__V1_neurons__chemical_synapse,795466329,132720,149948,12,8245.713,1248.1251,8245.78,27,8245.436,21,8244.682,9051.741,2,0.3613512,9052.267,4,421,0.44312236,1248.4867,0.34542906,1248.6019,9051.882,1248.667,0.7143873,9051.7
V1_neurons__V1_neurons__chemical_synapse,795466330,132720,149948,28,8257.828,1233.3606,8257.93,8,8256.786,37,8256.684,9055.629,2,0.068327256,9056.071,4,420,0.35291025,1233.4178,0.90904236,1233.9916,9056.032,1234.0057,0.15195204,9055.627
V1_neurons__V1_neurons__chemical_synapse,795466331,132720,149948,28,8262.77,1223.4951,8262.864,49,8262.221,53,8262.123,9063.37,2,0.119371556,9063.463,4,420,0.48681214,1223.5618,0.21567291,1223.924,9063.444,1223.9604,0.7538557,9063.358
V1_neurons__V1_neurons__chemical_synapse,795466332,132720,149948,28,8264.314,1221.5621,8264.219,66,8264.864,57,8264.915,9066.144,2,0.012350195,9065.304,4,420,0.5245747,1221.4705,0.09183175,1220.2163,9065.358,1220.1824,0.95933336,9066.15
V1_neurons__V1_neurons__chemical_synapse,795466333,132720,149948,29,8264.619,1221.2949,8264.52,0,8265.644,58,8265.697,9066.746,2,0.11460164,9065.596,4,420,0.53306454,1221.2041,0.2270178,1219.3281,9065.648,1219.3085,0.02919867,9066.755
V1_neurons__V1_neurons__chemical_synapse,795466334,132720,149948,30,8264.569,1221.3175,8264.49,0,8265.602,58,8265.655,9066.818,2,0.100828335,9065.592,4,420,0.532609,1221.2273,0.17922458,1219.3926,9065.646,1219.3435,0.0009259204,9066.776
V1_neurons__V1_neurons__chemical_synapse,795466335,132720,149948,45,8224.237,1310.804,8224.313,23,8223.804,20,8223.687,9044.162,2,0.34228605,9043.951,4,482,0.21967643,1310.9008,0.31481755,1311.4021,9043.995,1311.423,0.6262693,9044.227
V1_neurons__V1_neurons__chemical_synapse,795466336,132720,149948,49,8229.166,1312.0613,8229.123,36,8230.194,6,8230.275,9045.414,2,0.15182441,9047.765,4,467,0.6067272,1312.0419,0.97769874,1311.7983,9047.603,1311.7878,0.39611474,9045.322
V1_neurons__V1_neurons__chemical_synapse,795466337,132720,149948,49,8227.097,1322.9482,8227.015,62,8228.302,71,8228.41,9043.02,2,0.51369673,9043.976,4,396,0.6071762,1322.9269,0.059762936,1322.7433,9043.894,1322.724,0.68893296,9042.961
V1_neurons__V1_neurons__chemical_synapse,795466338,132720,149948,52,8224.611,1295.2957,8224.614,11,8224.357,19,8223.779,9041.737,2,0.102864295,9040.78,4,405,0.9380028,1295.4894,0.77245355,1295.5503,9041.507,1295.6276,0.45584115,9041.804
V1_neurons__V1_neurons__chemical_synapse,795466339,132720,149948,75,8191.2905,1322.8715,8191.2173,67,8192.105,25,8192.178,9012.112,2,0.12938556,9010.999,4,499,0.28689525,1322.8474,0.634796,1322.5432,9011.092,1322.53,0.56911504,9012.183
V1_neurons__V1_neurons__chemical_synapse,795466340,132720,149948,75,8176.407,1329.9633,8176.4014,105,8176.4927,74,8176.5757,9006.927,2,0.30987605,9007.236,3,353,0.91533256,1329.9976,0.9604224,1330.0637,9007.057,1329.9963,0.8688757,9006.851
V1_neurons__V1_neurons__chemical_synapse,795466341,132720,149948,76,8165.2524,1353.0304,8165.316,54,8164.818,9,8164.75,9021.63,2,0.23043393,9022.543,3,242,0.8228316,1352.9764,0.9916804,1352.7141,9022.419,1352.642,0.7470934,9021.665
V1_neurons__V1_neurons__chemical_synapse,795466342,132720,149948,77,8164.3037,1339.5078,8164.336,13,8164.364,66,8164.2905,9000.139,2,0.21965463,9000.121,3,352,0.56376183,1339.5033,0.8634259,1339.5034,8999.996,1339.4637,0.15230861,9000.05
V1_neurons__V1_neurons__chemical_synapse,795466343,132720,149948,77,8145.4517,1375.3829,8145.3784,94,8146.437,18,8146.5083,9016.766,2,0.09884692,9018.46,3,154,0.596887,1375.3047,0.83997154,1374.2261,9018.344,1374.2002,0.89988625,9016.699
V1_neurons__V1_neurons__chemical_synapse,795466344,132720,149948,78,8135.9683,1387.4851,8135.932,23,8135.989,34,8135.934,9027.267,2,0.49760386,9027.322,3,309,0.64166135,1387.3186,1.1906333,1387.5359,9027.412,1387.4642,0.29061744,9027.33
V1_neurons__V1_neurons__chemical_synapse,795466345,132720,149948,83,8139.077,1379.6072,8139.0317,6,8139.968,17,8140.071,9019.387,2,0.28898695,9018.475,3,244,0.40902236,1379.6161,0.40325388,1379.6886,9018.575,1379.6736,0.10420193,9019.478
V1_neurons__V1_neurons__chemical_synapse,795466346,132720,149948,83,8133.505,1382.5751,8133.5312,16,8134.1777,14,8134.271,9017.328,2,0.2695328,9017.496,3,287,0.14407034,1382.6886,0.94209564,1383.2565,9017.48,1383.3246,0.29230523,9017.399
V1_neurons__V1_neurons__chemical_synapse,795466347,132720,149948,123,8230.401,1315.1602,8230.492,13,8228.889,43,8228.74,9008.248,2,0.16853084,9007.456,4,464,0.4677282,1315.1442,0.9598762,1314.9861,9007.535,1314.9722,0.85644263,9008.294
V1_neurons__V1_neurons__chemical_synapse,795466348,132720,149948,128,8129.889,1425.7817,8129.826,178,8131.0205,23,8131.115,8989.765,2,0.24013996,8989.299,3,388,0.32909653,1425.5996,1.2254269,1423.5012,8989.338,1423.4254,0.78485405,8989.791
V1_neurons__V1_neurons__chemical_synapse,795466349,132720,149948,156,8223.959,1314.4855,8223.877,20,8225.131,31,8225.287,9017.014,2,0.30988783,9017.723,4,464,0.34405485,1314.4644,1.0556867,1314.258,9017.65,1314.31,0.8713544,9016.981
V1_neurons__V1_neurons__chemical_synapse,795466350,132720,149948,159,8248.967,1330.1267,8248.973,32,8249.219,28,8249.272,9046.598,2,0.4392281,9047.459,4,481,0.2391861,1330.1746,0.076809525,1330.2609,9047.28,1330.3335,0.7607414,9046.526
V1_neurons__V1_neurons__chemical_synapse,795466351,132720,149948,159,8251.809,1333.5176,8251.857,38,8250.15,31,8250.009,9049.947,2,0.25274402,9048.328,4,481,0.269421,1333.48,0.75728357,1333.0802,9048.453,1332.9911,0.99552613,9049.958
V1_neurons__V1_neurons__chemical_synapse,795466352,132720,149948,160,8226.226,1323.1956,8226.149,12,8228.146,70,8228.267,9043.885,2,0.15697904,9044.085,4,396,0.6045532,1323.1287,0.6149315,1322.0057,9044.076,1322.0409,0.9458222,9043.933
V1_neurons__V1_neurons__chemical_synapse,795466353,132720,149948,161,8225.399,1325.5388,8225.319,3,8226.596,68,8226.688,9044.953,2,0.20113823,9044.62,4,396,0.579284,1325.439,0.0,1324.1467,9044.645,1324.0928,0.45833686,9044.982
